K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,random,0.0001,5,800,0.930625,0.005412836965247132
Kpct_10,uncertain,0.0001,5,800,0.855,0.0
Kpct_10,uniform,0.0001,5,800,0.9148611111111111,0.0
Kpct_10,random,0.0001,10,200,0.918236111111111,0.006048623070532876
Kpct_10,uncertain,0.0001,10,200,0.8601388888888889,0.0
Kpct_10,uniform,0.0001,10,200,0.9109722222222222,0.0
Kpct_10,random,0.0001,10,400,0.9239166666666666,0.006100306104442719
Kpct_10,uncertain,0.0001,10,400,0.8593055555555555,0.0
Kpct_10,uniform,0.0001,10,400,0.9122222222222223,0.0
Kpct_10,random,0.0001,10,800,0.9259305555555555,0.006232707559200794
Kpct_10,uncertain,0.0001,10,800,0.8477777777777777,0.0
Kpct_10,uniform,0.0001,10,800,0.9075,0.0
Kpct_10,random,1e-05,0,200,0.7591805555555556,0.009407905216123067
Kpct_10,uncertain,1e-05,0,200,0.5122222222222222,0.0
Kpct_10,uniform,1e-05,0,200,0.5686111111111111,0.0
Kpct_10,random,1e-05,0,400,0.8785138888888889,0.004986884805339727
Kpct_10,uncertain,1e-05,0,400,0.6498611111111111,0.0
Kpct_10,uniform,1e-05,0,400,0.7775,0.0
Kpct_10,random,1e-05,0,800,0.9107222222222223,0.004491418429201703
Kpct_10,uncertain,1e-05,0,800,0.8005555555555556,0.0
Kpct_10,uniform,1e-05,0,800,0.8868055555555555,0.0
Kpct_10,random,1e-05,5,200,0.7401944444444446,0.004758115224942225
Kpct_10,uncertain,1e-05,5,200,0.5473611111111111,0.0
Kpct_10,uniform,1e-05,5,200,0.5948611111111111,0.0
Kpct_10,random,1e-05,5,400,0.8705555555555555,0.005592929840211749
Kpct_10,uncertain,1e-05,5,400,0.7397222222222222,0.0
Kpct_10,uniform,1e-05,5,400,0.8144444444444444,0.0
Kpct_10,random,1e-05,5,800,0.9075555555555554,0.005689089623194613
Kpct_10,uncertain,1e-05,5,800,0.8404166666666667,0.0
Kpct_10,uniform,1e-05,5,800,0.895,0.0
Kpct_10,random,1e-05,10,200,0.7035833333333332,0.0045739803559150015
Kpct_10,uncertain,1e-05,10,200,0.5252777777777777,0.0
Kpct_10,uniform,1e-05,10,200,0.5558333333333333,0.0
Kpct_10,random,1e-05,10,400,0.8560416666666667,0.004987735730373995
Kpct_10,uncertain,1e-05,10,400,0.6990277777777778,0.0
Kpct_10,uniform,1e-05,10,400,0.7786111111111111,0.0
Kpct_10,random,1e-05,10,800,0.9029027777777777,0.006169059220551126
Kpct_10,uncertain,1e-05,10,800,0.8244444444444444,0.0
Kpct_10,uniform,1e-05,10,800,0.8858333333333334,0.0
Kpct_20,random,0.001,0,200,0.9433611111111111,0.0018960241051757085
Kpct_20,uncertain,0.001,0,200,0.9461111111111111,0.0
Kpct_20,uniform,0.001,0,200,0.9463888888888888,0.0
Kpct_20,random,0.001,0,400,0.9435833333333333,0.002165776170280084
Kpct_20,uncertain,0.001,0,400,0.9454166666666667,0.0
Kpct_20,uniform,0.001,0,400,0.9469444444444445,0.0
Kpct_20,random,0.001,0,800,0.9437222222222221,0.0018621473068993724
Kpct_20,uncertain,0.001,0,800,0.9436111111111111,0.0
Kpct_20,uniform,0.001,0,800,0.9472222222222222,0.0
Kpct_20,random,0.001,5,200,0.943,0.00195552398964422
Kpct_20,uncertain,0.001,5,200,0.9294444444444444,0.0
Kpct_20,uniform,0.001,5,200,0.9404166666666667,0.0
Kpct_20,random,0.001,5,400,0.9435694444444443,0.0016351770584085371
Kpct_20,uncertain,0.001,5,400,0.9209722222222222,0.0
Kpct_20,uniform,0.001,5,400,0.9352777777777778,0.0
Kpct_20,random,0.001,5,800,0.943,0.0026066747181840303
Kpct_20,uncertain,0.001,5,800,0.9130555555555555,0.0
Kpct_20,uniform,0.001,5,800,0.9251388888888888,0.0
Kpct_20,random,0.001,10,200,0.9401805555555557,0.002670895085089537
Kpct_20,uncertain,0.001,10,200,0.9272222222222222,0.0
Kpct_20,uniform,0.001,10,200,0.9383333333333334,0.0
Kpct_20,random,0.001,10,400,0.940625,0.0024792736515976102
Kpct_20,uncertain,0.001,10,400,0.92125,0.0
Kpct_20,uniform,0.001,10,400,0.9344444444444444,0.0
