K,strategy,lr,gamma,epochs,acc,acc_std
Kabs_1,uniform,1e-05,0,400,0.12777777777777777,0.0
Kabs_1,random,1e-05,0,800,0.11117777777777778,8.88888888888939e-05
Kabs_1,uncertain,1e-05,0,800,0.1111111111111111,0.0
Kabs_1,uniform,1e-05,0,800,0.11177777777777778,0.0
Kabs_1,random,1e-05,5,200,0.22113333333333332,0.022512591812660236
Kabs_1,uncertain,1e-05,5,200,0.2238888888888889,0.0
Kabs_1,uniform,1e-05,5,200,0.1481111111111111,0.0
Kabs_1,random,1e-05,5,400,0.20670000000000002,0.04191472972477855
Kabs_1,uncertain,1e-05,5,400,0.23622222222222222,0.0
Kabs_1,uniform,1e-05,5,400,0.151,0.0
Kabs_1,random,1e-05,5,800,0.20514444444444443,0.04457616730224823
Kabs_1,uncertain,1e-05,5,800,0.22266666666666668,0.0
Kabs_1,uniform,1e-05,5,800,0.1511111111111111,0.0
Kabs_1,random,1e-05,10,200,0.22364444444444445,0.02371048629813035
Kabs_1,uncertain,1e-05,10,200,0.21633333333333332,0.0
Kabs_1,uniform,1e-05,10,200,0.14722222222222223,0.0
Kabs_1,random,1e-05,10,400,0.21302222222222222,0.0360474241815342
Kabs_1,uncertain,1e-05,10,400,0.23033333333333333,0.0
Kabs_1,uniform,1e-05,10,400,0.14988888888888888,0.0
Kabs_1,random,1e-05,10,800,0.20932222222222224,0.03996061177994101
Kabs_1,uncertain,1e-05,10,800,0.21366666666666667,0.0
Kabs_1,uniform,1e-05,10,800,0.1501111111111111,0.0
Kabs_10,random,0.001,0,200,0.3474888888888889,0.045451729924024
