K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,uncertain,0.001,0,400,0.9269444444444445,0.0
Kpct_10,uniform,0.001,0,400,0.9273611111111111,0.0
Kpct_10,random,0.001,0,800,0.9217777777777778,0.003073683598582894
Kpct_10,uncertain,0.001,0,800,0.9236111111111112,0.0
Kpct_10,uniform,0.001,0,800,0.9268055555555555,0.0
Kpct_10,random,0.001,5,200,0.9015972222222223,0.007272063596436523
Kpct_10,uncertain,0.001,5,200,0.9013888888888889,0.0
Kpct_10,uniform,0.001,5,200,0.9052777777777777,0.0
Kpct_10,random,0.001,5,400,0.8966805555555556,0.00791531421196115
Kpct_10,uncertain,0.001,5,400,0.8872222222222222,0.0
Kpct_10,uniform,0.001,5,400,0.8952777777777777,0.0
Kpct_10,random,0.001,5,800,0.8924305555555557,0.009291500579814402
Kpct_10,uncertain,0.001,5,800,0.86875,0.0
Kpct_10,uniform,0.001,5,800,0.8816666666666667,0.0
Kpct_10,random,0.001,10,200,0.8853194444444444,0.010585857456362228
Kpct_10,uncertain,0.001,10,200,0.8994444444444445,0.0
Kpct_10,uniform,0.001,10,200,0.9006944444444445,0.0
Kpct_10,random,0.001,10,400,0.8797777777777778,0.00979047471074453
Kpct_10,uncertain,0.001,10,400,0.8826388888888889,0.0
Kpct_10,uniform,0.001,10,400,0.8888888888888888,0.0
Kpct_10,random,0.001,10,800,0.8735694444444444,0.010095044087246806
Kpct_10,uncertain,0.001,10,800,0.8663888888888889,0.0
Kpct_10,uniform,0.001,10,800,0.8722222222222222,0.0
Kpct_10,random,0.0001,0,200,0.9206249999999999,0.002170624945567716
Kpct_10,uncertain,0.0001,0,200,0.9309722222222222,0.0
Kpct_10,uniform,0.0001,0,200,0.9297222222222222,0.0
Kpct_10,random,0.0001,0,400,0.9216805555555556,0.002243345784457206
Kpct_10,uncertain,0.0001,0,400,0.93125,0.0
Kpct_10,uniform,0.0001,0,400,0.9306944444444445,0.0
Kpct_10,random,0.0001,0,800,0.9222777777777778,0.002359640064621703
