K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,uncertain,0.001,5,400,0.7890277777777778,0.0
Kpct_10,uniform,0.001,5,400,0.7822222222222223,0.0
Kpct_10,random,0.001,5,800,0.7738888888888888,0.0030882093577083002
Kpct_10,uncertain,0.001,5,800,0.7838888888888889,0.0
Kpct_10,uniform,0.001,5,800,0.7756944444444445,0.0
Kpct_10,random,0.001,10,200,0.7865555555555556,0.004020491493816618
Kpct_10,uncertain,0.001,10,200,0.7873611111111111,0.0
Kpct_10,uniform,0.001,10,200,0.7852777777777777,0.0
Kpct_10,random,0.001,10,400,0.7813194444444445,0.004460150200925395
Kpct_10,uncertain,0.001,10,400,0.7880555555555555,0.0
Kpct_10,uniform,0.001,10,400,0.7798611111111111,0.0
Kpct_10,random,0.001,10,800,0.7741388888888888,0.004363322157131389
Kpct_10,uncertain,0.001,10,800,0.7845833333333333,0.0
Kpct_10,uniform,0.001,10,800,0.7756944444444445,0.0
Kpct_10,random,0.0001,0,200,0.7889444444444444,0.0015305530348840002
Kpct_10,uncertain,0.0001,0,200,0.7884722222222222,0.0
Kpct_10,uniform,0.0001,0,200,0.78875,0.0
Kpct_10,random,0.0001,0,400,0.790625,0.0017013180257351497
Kpct_10,uncertain,0.0001,0,400,0.7904166666666667,0.0
Kpct_10,uniform,0.0001,0,400,0.7923611111111111,0.0
Kpct_10,random,0.0001,0,800,0.7904583333333333,0.002346400250554573
Kpct_10,uncertain,0.0001,0,800,0.7915277777777778,0.0
Kpct_10,uniform,0.0001,0,800,0.7904166666666667,0.0
Kpct_10,random,0.0001,5,200,0.7885694444444444,0.0015750881809529816
Kpct_10,uncertain,0.0001,5,200,0.7843055555555556,0.0
Kpct_10,uniform,0.0001,5,200,0.7859722222222222,0.0
Kpct_10,random,0.0001,5,400,0.7902361111111111,0.002101816160571485
Kpct_10,uncertain,0.0001,5,400,0.7856944444444445,0.0
Kpct_10,uniform,0.0001,5,400,0.7869444444444444,0.0
Kpct_10,random,0.0001,5,800,0.7901666666666667,0.002863133050383379
Kpct_10,uncertain,0.0001,5,800,0.78875,0.0
Kpct_10,uniform,0.0001,5,800,0.7901388888888888,0.0
Kpct_10,random,0.0001,10,200,0.786513888888889,0.002367189887390313
Kpct_10,uncertain,0.0001,10,200,0.7830555555555555,0.0
Kpct_10,uniform,0.0001,10,200,0.7840277777777778,0.0
Kpct_10,random,0.0001,10,400,0.787625,0.00300363077616178
Kpct_10,uncertain,0.0001,10,400,0.7831944444444444,0.0
Kpct_10,uniform,0.0001,10,400,0.7844444444444445,0.0
Kpct_10,random,0.0001,10,800,0.7886805555555554,0.0037186186951608836
Kpct_10,uncertain,0.0001,10,800,0.7870833333333334,0.0
Kpct_10,uniform,0.0001,10,800,0.7888888888888889,0.0
