K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,uncertain,1e-05,5,200,0.6322222222222222,0.0
Kpct_10,uniform,1e-05,5,200,0.6351111111111111,0.0
Kpct_10,random,1e-05,5,400,0.6426333333333334,0.0006939776208723412
Kpct_10,uncertain,1e-05,5,400,0.6398888888888888,0.0
Kpct_10,uniform,1e-05,5,400,0.6411111111111111,0.0
Kpct_10,random,1e-05,5,800,0.6600555555555555,0.0011091649622938192
Kpct_10,uncertain,1e-05,5,800,0.6556666666666666,0.0
Kpct_10,uniform,1e-05,5,800,0.6592222222222223,0.0
Kpct_10,random,1e-05,10,200,0.6326,0.0005648117789839442
Kpct_10,uncertain,1e-05,10,200,0.631,0.0
Kpct_10,uniform,1e-05,10,200,0.6323333333333333,0.0
Kpct_10,random,1e-05,10,400,0.6420444444444444,0.0006762277357645684
Kpct_10,uncertain,1e-05,10,400,0.6374444444444445,0.0
Kpct_10,uniform,1e-05,10,400,0.6392222222222222,0.0
Kpct_10,random,1e-05,10,800,0.6594888888888888,0.00128447520147718
Kpct_10,uncertain,1e-05,10,800,0.6511111111111111,0.0
Kpct_10,uniform,1e-05,10,800,0.6548888888888889,0.0
Kpct_20,random,0.001,0,200,0.8740777777777777,0.0018291534843024523
Kpct_20,uncertain,0.001,0,200,0.8734444444444445,0.0
Kpct_20,uniform,0.001,0,200,0.8782222222222222,0.0
Kpct_20,random,0.001,0,400,0.8762444444444444,0.0019326946582363292
Kpct_20,uncertain,0.001,0,400,0.8796666666666667,0.0
Kpct_20,uniform,0.001,0,400,0.8787777777777778,0.0
Kpct_20,random,0.001,0,800,0.8746444444444444,0.0016508882756762853
Kpct_20,uncertain,0.001,0,800,0.8782222222222222,0.0
Kpct_20,uniform,0.001,0,800,0.8741111111111111,0.0
Kpct_20,random,0.001,5,200,0.8739777777777779,0.0021133321649722463
Kpct_20,uncertain,0.001,5,200,0.8687777777777778,0.0
Kpct_20,uniform,0.001,5,200,0.8712222222222222,0.0
Kpct_20,random,0.001,5,400,0.8766222222222222,0.0017758322688006195
Kpct_20,uncertain,0.001,5,400,0.876,0.0
Kpct_20,uniform,0.001,5,400,0.8775555555555555,0.0
Kpct_20,random,0.001,5,800,0.8748222222222222,0.0016331443579265
Kpct_20,uncertain,0.001,5,800,0.8724444444444445,0.0
Kpct_20,uniform,0.001,5,800,0.8742222222222222,0.0
Kpct_20,random,0.001,10,200,0.8734222222222222,0.002276991734289959
Kpct_20,uncertain,0.001,10,200,0.8573333333333333,0.0
Kpct_20,uniform,0.001,10,200,0.8641111111111112,0.0
Kpct_20,random,0.001,10,400,0.8764888888888889,0.0015754286110903324
Kpct_20,uncertain,0.001,10,400,0.8715555555555555,0.0
Kpct_20,uniform,0.001,10,400,0.8758888888888889,0.0
Kpct_20,random,0.001,10,800,0.8748555555555555,0.001250234545896504
Kpct_20,uncertain,0.001,10,800,0.873,0.0
Kpct_20,uniform,0.001,10,800,0.8733333333333333,0.0
Kpct_20,random,0.0001,0,200,0.7135111111111112,0.0009365025558091321
Kpct_20,uncertain,0.0001,0,200,0.7076666666666667,0.0
Kpct_20,uniform,0.0001,0,200,0.7115555555555556,0.0
Kpct_20,random,0.0001,0,400,0.7741888888888889,0.0005534404180183309
Kpct_20,uncertain,0.0001,0,400,0.7642222222222222,0.0
Kpct_20,uniform,0.0001,0,400,0.7692222222222223,0.0
Kpct_20,random,0.0001,0,800,0.8388444444444444,0.0012224242257310993
Kpct_20,uncertain,0.0001,0,800,0.8295555555555556,0.0
Kpct_20,uniform,0.0001,0,800,0.8356666666666667,0.0
Kpct_20,random,0.0001,5,200,0.7129111111111112,0.0008774260898844259
Kpct_20,uncertain,0.0001,5,200,0.7043333333333334,0.0
Kpct_20,uniform,0.0001,5,200,0.7077777777777777,0.0
Kpct_20,random,0.0001,5,400,0.7732,0.0009399238214469611
Kpct_20,uncertain,0.0001,5,400,0.7564444444444445,0.0
Kpct_20,uniform,0.0001,5,400,0.7616666666666667,0.0
Kpct_20,random,0.0001,5,800,0.838188888888889,0.001488266868409331
Kpct_20,uncertain,0.0001,5,800,0.8204444444444444,0.0
Kpct_20,uniform,0.0001,5,800,0.8272222222222222,0.0
Kpct_20,random,0.0001,10,200,0.7117666666666667,0.0008497639468888442
Kpct_20,uncertain,0.0001,10,200,0.6982222222222222,0.0
Kpct_20,uniform,0.0001,10,200,0.7004444444444444,0.0
Kpct_20,random,0.0001,10,400,0.7718444444444444,0.0009573626323794629
Kpct_20,uncertain,0.0001,10,400,0.7503333333333333,0.0
Kpct_20,uniform,0.0001,10,400,0.755,0.0
Kpct_20,random,0.0001,10,800,0.8369888888888889,0.0012064129055864156
Kpct_20,uncertain,0.0001,10,800,0.8113333333333334,0.0
Kpct_20,uniform,0.0001,10,800,0.819,0.0
Kpct_20,random,1e-05,0,200,0.6336555555555556,0.0002916534388534732
Kpct_20,uncertain,1e-05,0,200,0.6351111111111111,0.0
Kpct_20,uniform,1e-05,0,200,0.6352222222222222,0.0
Kpct_20,random,1e-05,0,400,0.6437222222222223,0.0006634180106012373
Kpct_20,uncertain,1e-05,0,400,0.6426666666666667,0.0
Kpct_20,uniform,1e-05,0,400,0.6444444444444445,0.0
Kpct_20,random,1e-05,0,800,0.6613333333333333,0.00047919685895216995
