K,strategy,lr,gamma,epochs,acc,acc_std
Kabs_1,random,1e-05,10,200,0.9351666666666667,0.001059204220274308
Kabs_1,uncertain,1e-05,10,200,0.9369444444444445,0.0
Kabs_1,uniform,1e-05,10,200,0.9363888888888889,0.0
Kabs_1,random,1e-05,10,400,0.9287361111111112,0.004990519561511321
Kabs_1,uncertain,1e-05,10,400,0.9331944444444444,0.0
Kabs_1,uniform,1e-05,10,400,0.9363888888888889,0.0
Kabs_1,random,1e-05,10,800,0.9136944444444444,0.01204483009837687
Kabs_1,uncertain,1e-05,10,800,0.9218055555555555,0.0
Kabs_1,uniform,1e-05,10,800,0.9363888888888889,0.0
Kabs_10,random,0.001,0,200,0.9005972222222223,0.018722824957327244
Kabs_10,uncertain,0.001,0,200,0.8858333333333334,0.0
