K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,uniform,0.001,0,800,0.88,0.0
Kpct_20,random,0.001,5,200,0.8767666666666667,0.002235764293325355
Kpct_20,uncertain,0.001,5,200,0.8708888888888889,0.0
Kpct_20,uniform,0.001,5,200,0.8766666666666667,0.0
Kpct_20,random,0.001,5,400,0.8789999999999999,0.0015210457741019969
Kpct_20,uncertain,0.001,5,400,0.878,0.0
Kpct_20,uniform,0.001,5,400,0.8815555555555555,0.0
Kpct_20,random,0.001,5,800,0.876511111111111,0.002195506072316874
Kpct_20,uncertain,0.001,5,800,0.8732222222222222,0.0
Kpct_20,uniform,0.001,5,800,0.878,0.0
Kpct_20,random,0.001,10,200,0.8759888888888889,0.001764149149653237
Kpct_20,uncertain,0.001,10,200,0.8616666666666667,0.0
Kpct_20,uniform,0.001,10,200,0.8702222222222222,0.0
Kpct_20,random,0.001,10,400,0.8790444444444445,0.0014649821976754982
Kpct_20,uncertain,0.001,10,400,0.8727777777777778,0.0
Kpct_20,uniform,0.001,10,400,0.8784444444444445,0.0
Kpct_20,random,0.001,10,800,0.8772444444444444,0.0017326209362240603
Kpct_20,uncertain,0.001,10,800,0.8715555555555555,0.0
Kpct_20,uniform,0.001,10,800,0.877,0.0
Kpct_20,random,0.0001,0,200,0.8171222222222221,0.0008291748091913556
Kpct_20,uncertain,0.0001,0,200,0.8156666666666667,0.0
Kpct_20,uniform,0.0001,0,200,0.8182222222222222,0.0
Kpct_20,random,0.0001,0,400,0.841,0.0009428090415820722
Kpct_20,uncertain,0.0001,0,400,0.8424444444444444,0.0
Kpct_20,uniform,0.0001,0,400,0.8408888888888889,0.0
Kpct_20,random,0.0001,0,800,0.8619333333333332,0.002087115086121524
Kpct_20,uncertain,0.0001,0,800,0.8626666666666667,0.0
Kpct_20,uniform,0.0001,0,800,0.8622222222222222,0.0
Kpct_20,random,0.0001,5,200,0.8159000000000001,0.0011281471754087148
Kpct_20,uncertain,0.0001,5,200,0.8076666666666666,0.0
Kpct_20,uniform,0.0001,5,200,0.8137777777777778,0.0
Kpct_20,random,0.0001,5,400,0.839688888888889,0.0007433657192745811
Kpct_20,uncertain,0.0001,5,400,0.8321111111111111,0.0
Kpct_20,uniform,0.0001,5,400,0.8367777777777777,0.0
Kpct_20,random,0.0001,5,800,0.8614666666666666,0.0016030834486108077
Kpct_20,uncertain,0.0001,5,800,0.854,0.0
Kpct_20,uniform,0.0001,5,800,0.8583333333333333,0.0
Kpct_20,random,0.0001,10,200,0.8146444444444445,0.0011502012706317698
Kpct_20,uncertain,0.0001,10,200,0.8008888888888889,0.0
Kpct_20,uniform,0.0001,10,200,0.8095555555555556,0.0
Kpct_20,random,0.0001,10,400,0.8386333333333333,0.0010123313759904961
Kpct_20,uncertain,0.0001,10,400,0.8231111111111111,0.0
Kpct_20,uniform,0.0001,10,400,0.8337777777777777,0.0
Kpct_20,random,0.0001,10,800,0.8605222222222222,0.001379792433844239
Kpct_20,uncertain,0.0001,10,800,0.8462222222222222,0.0
Kpct_20,uniform,0.0001,10,800,0.8543333333333333,0.0
Kpct_20,random,1e-05,0,200,0.7722999999999999,0.0005622924857280043
Kpct_20,uncertain,1e-05,0,200,0.7707777777777778,0.0
Kpct_20,uniform,1e-05,0,200,0.7724444444444445,0.0
Kpct_20,random,1e-05,0,400,0.7790555555555556,0.0006406979219261438
Kpct_20,uncertain,1e-05,0,400,0.7765555555555556,0.0
Kpct_20,uniform,1e-05,0,400,0.7798888888888889,0.0
Kpct_20,random,1e-05,0,800,0.7907333333333333,0.0007522804835471589
Kpct_20,uncertain,1e-05,0,800,0.7903333333333333,0.0
Kpct_20,uniform,1e-05,0,800,0.7915555555555556,0.0
Kpct_20,random,1e-05,5,200,0.7719777777777777,0.0004988876515698588
Kpct_20,uncertain,1e-05,5,200,0.7701111111111111,0.0
Kpct_20,uniform,1e-05,5,200,0.7711111111111111,0.0
Kpct_20,random,1e-05,5,400,0.7786666666666667,0.0006703601390665947
Kpct_20,uncertain,1e-05,5,400,0.7747777777777778,0.0
Kpct_20,uniform,1e-05,5,400,0.7778888888888889,0.0
Kpct_20,random,1e-05,5,800,0.7903,0.0005421721288335898
Kpct_20,uncertain,1e-05,5,800,0.7855555555555556,0.0
Kpct_20,uniform,1e-05,5,800,0.7878888888888889,0.0
Kpct_20,random,1e-05,10,200,0.7716666666666667,0.0006610877680286008
Kpct_20,uncertain,1e-05,10,200,0.7686666666666667,0.0
Kpct_20,uniform,1e-05,10,200,0.7708888888888888,0.0
Kpct_20,random,1e-05,10,400,0.7779666666666666,0.0006975264940319928
Kpct_20,uncertain,1e-05,10,400,0.7732222222222223,0.0
Kpct_20,uniform,1e-05,10,400,0.7756666666666666,0.0
Kpct_20,random,1e-05,10,800,0.7895555555555556,0.0005962847939999424
Kpct_20,uncertain,1e-05,10,800,0.7807777777777778,0.0
Kpct_20,uniform,1e-05,10,800,0.7863333333333333,0.0
Kabs_1,random,0.001,0,200,0.6507444444444445,0.05454516873288381
Kabs_1,uncertain,0.001,0,200,0.47055555555555556,0.0
Kabs_1,uniform,0.001,0,200,0.7552222222222222,0.0
Kabs_1,random,0.001,0,400,0.6327333333333334,0.06050669180418327
Kabs_1,uncertain,0.001,0,400,0.44766666666666666,0.0
Kabs_1,uniform,0.001,0,400,0.7527777777777778,0.0
Kabs_1,random,0.001,0,800,0.6079777777777778,0.06896565257117417
Kabs_1,uncertain,0.001,0,800,0.4262222222222222,0.0
Kabs_1,uniform,0.001,0,800,0.7503333333333333,0.0
Kabs_1,random,0.001,5,200,0.6756111111111112,0.03714340743724764
Kabs_1,uncertain,0.001,5,200,0.7203333333333334,0.0
Kabs_1,uniform,0.001,5,200,0.6727777777777778,0.0
Kabs_1,random,0.001,5,400,0.6756444444444445,0.03708581306731992
Kabs_1,uncertain,0.001,5,400,0.7203333333333334,0.0
Kabs_1,uniform,0.001,5,400,0.6727777777777778,0.0
Kabs_1,random,0.001,5,800,0.6756444444444445,0.03708581306731992
Kabs_1,uncertain,0.001,5,800,0.7203333333333334,0.0
Kabs_1,uniform,0.001,5,800,0.6727777777777778,0.0
Kabs_1,random,0.001,10,200,0.6738999999999999,0.037626279560703954
Kabs_1,uncertain,0.001,10,200,0.7232222222222222,0.0
Kabs_1,uniform,0.001,10,200,0.6725555555555556,0.0
Kabs_1,random,0.001,10,400,0.6739111111111111,0.03761424736636734
Kabs_1,uncertain,0.001,10,400,0.7232222222222222,0.0
Kabs_1,uniform,0.001,10,400,0.6725555555555556,0.0
Kabs_1,random,0.001,10,800,0.6739111111111111,0.03761424736636734
Kabs_1,uncertain,0.001,10,800,0.7232222222222222,0.0
Kabs_1,uniform,0.001,10,800,0.6725555555555556,0.0
Kabs_1,random,0.0001,0,200,0.7459888888888889,0.010432670668814897
Kabs_1,uncertain,0.0001,0,200,0.7222222222222222,0.0
Kabs_1,uniform,0.0001,0,200,0.7623333333333333,0.0
Kabs_1,random,0.0001,0,400,0.7333222222222222,0.015666229308316043
Kabs_1,uncertain,0.0001,0,400,0.6956666666666667,0.0
Kabs_1,uniform,0.0001,0,400,0.7613333333333333,0.0
Kabs_1,random,0.0001,0,800,0.7140666666666667,0.02520372302500144
Kabs_1,uncertain,0.0001,0,800,0.642,0.0
Kabs_1,uniform,0.0001,0,800,0.7592222222222222,0.0
Kabs_1,random,0.0001,5,200,0.7065777777777777,0.02009328860374978
Kabs_1,uncertain,0.0001,5,200,0.7297777777777777,0.0
Kabs_1,uniform,0.0001,5,200,0.6905555555555556,0.0
Kabs_1,random,0.0001,5,400,0.6954666666666667,0.02387223191890787
Kabs_1,uncertain,0.0001,5,400,0.7278888888888889,0.0
Kabs_1,uniform,0.0001,5,400,0.6824444444444444,0.0
Kabs_1,random,0.0001,5,800,0.6764111111111111,0.03644017759575104
Kabs_1,uncertain,0.0001,5,800,0.722,0.0
Kabs_1,uniform,0.0001,5,800,0.6727777777777778,0.0
Kabs_1,random,0.0001,10,200,0.7052666666666667,0.02061607906585009
Kabs_1,uncertain,0.0001,10,200,0.7312222222222222,0.0
Kabs_1,uniform,0.0001,10,200,0.6917777777777778,0.0
Kabs_1,random,0.0001,10,400,0.6933555555555555,0.025258505473709888
Kabs_1,uncertain,0.0001,10,400,0.7287777777777777,0.0
Kabs_1,uniform,0.0001,10,400,0.6817777777777778,0.0
Kabs_1,random,0.0001,10,800,0.674711111111111,0.03688886211511748
Kabs_1,uncertain,0.0001,10,800,0.7238888888888889,0.0
Kabs_1,uniform,0.0001,10,800,0.6724444444444444,0.0
Kabs_1,random,1e-05,0,200,0.7646666666666666,0.001045861922288883
Kabs_1,uncertain,1e-05,0,200,0.7628888888888888,0.0
Kabs_1,uniform,1e-05,0,200,0.7654444444444445,0.0
Kabs_1,random,1e-05,0,400,0.7621222222222223,0.0021764451705124227
Kabs_1,uncertain,1e-05,0,400,0.7585555555555555,0.0
Kabs_1,uniform,1e-05,0,400,0.765,0.0
Kabs_1,random,1e-05,0,800,0.7574777777777778,0.004743559636464088
Kabs_1,uncertain,1e-05,0,800,0.7464444444444445,0.0
Kabs_1,uniform,1e-05,0,800,0.7633333333333333,0.0
Kabs_1,random,1e-05,5,200,0.7632111111111112,0.001686877457183998
Kabs_1,uncertain,1e-05,5,200,0.7653333333333333,0.0
Kabs_1,uniform,1e-05,5,200,0.7673333333333333,0.0
Kabs_1,random,1e-05,5,400,0.7524111111111111,0.0048607904656153625
Kabs_1,uncertain,1e-05,5,400,0.7637777777777778,0.0
Kabs_1,uniform,1e-05,5,400,0.748,0.0
Kabs_1,random,1e-05,5,800,0.7305666666666667,0.010346282209352103
Kabs_1,uncertain,1e-05,5,800,0.7502222222222222,0.0
Kabs_1,uniform,1e-05,5,800,0.7107777777777777,0.0
Kabs_1,random,1e-05,10,200,0.7631555555555556,0.0017385959994727688
Kabs_1,uncertain,1e-05,10,200,0.7646666666666667,0.0
Kabs_1,uniform,1e-05,10,200,0.7674444444444445,0.0
Kabs_1,random,1e-05,10,400,0.7518555555555555,0.0041303005600136795
